[ INFO ] [2018-11-12 11:09:33] com.github.ontio.OntsynhandlerApplication [50] - Starting OntsynhandlerApplication on sss.local with PID 1480 (/Users/sss/dev/localgit/javaProject/SidechainSynHandler/target/classes started by sss in /Users/sss/dev/localgit/javaProject/SidechainSynHandler)
[ INFO ] [2018-11-12 11:09:33] com.github.ontio.OntsynhandlerApplication [663] - The following profiles are active: uat
[ INFO ] [2018-11-12 11:09:33] org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext [590] - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@59fd97a8: startup date [Mon Nov 12 11:09:33 CST 2018]; root of context hierarchy
[ INFO ] [2018-11-12 11:09:35] org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$EnhancerBySpringCGLIB$$de7ccd59] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10002
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10003
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10004
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10005
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10006
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10007
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10008
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10009
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10010
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10011
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10012
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10013
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10014
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10015
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10016
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10017
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10018
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10019
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10020
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [52] - ========SideChainThread.run=======
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10021
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.OntsynhandlerApplication [29] - ########taskExecutor#########
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [65] - ######remote blockheight:31042
[ INFO ] [2018-11-12 11:09:38] org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor [171] - Initializing ExecutorService 
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [69] - ######db blockheight:1133
[ INFO ] [2018-11-12 11:09:38] org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor [171] - Initializing ExecutorService  'taskExecutor'
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10022
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [65] - ######remote blockheight:31042
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [69] - ######db blockheight:1134
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10023
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [65] - ######remote blockheight:31042
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [69] - ######db blockheight:1135
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10024
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [65] - ######remote blockheight:31042
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [69] - ######db blockheight:1136
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10025
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [65] - ######remote blockheight:31042
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [69] - ######db blockheight:1137
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10026
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [65] - ######remote blockheight:31042
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [69] - ######db blockheight:1138
[ INFO ] [2018-11-12 11:09:38] org.springframework.web.servlet.handler.SimpleUrlHandlerMapping [373] - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10027
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [65] - ######remote blockheight:31042
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [69] - ######db blockheight:1139
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [63] - ######remote blockheight:20549
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.MainChainThread [66] - ######db blockheight:10028
[ INFO ] [2018-11-12 11:09:38] com.github.ontio.thread.SideChainThread [65] - ######remote blockheight:31042
